Elapsed_Seconds,Temp_C,Freq_MHz,Mem_Used_MB
290.5517,71.05,2400.0,1824.7
290.7464,72.15,2400.0,1824.7
290.9459,72.15,2400.0,1824.9
291.1463,71.60,2400.0,1825.2
291.3459,70.50,2400.0,1824.6
291.5481,70.50,2400.0,1825.0
291.7487,70.50,2400.0,1825.1
291.9459,71.60,2400.0,1825.1
292.1513,70.50,2400.0,1824.8
292.3489,72.70,2400.0,1822.6
292.5472,71.60,2400.0,1822.9
292.7499,72.15,2400.0,1822.9
292.9488,70.50,2400.0,1823.1
293.1490,71.05,2400.0,1824.0
293.3501,72.15,2400.0,1824.8
293.5521,72.15,2400.0,1825.0
293.7514,72.15,2400.0,1825.0
293.9538,70.50,2400.0,1825.4
294.1514,71.05,2400.0,1824.6
294.3504,71.05,2400.0,1824.6
294.5517,71.05,2400.0,1824.8
294.7572,71.05,2400.0,1824.8
294.9507,71.05,2400.0,1824.8
295.1522,71.05,2400.0,1824.5
295.3520,71.05,2400.0,1824.0
295.5521,72.15,2400.0,1824.7
295.7554,72.15,2400.0,1824.7
295.9528,72.15,2400.0,1824.7
296.1566,71.60,2400.0,1823.7
296.3550,71.05,2400.0,1823.2
296.5557,71.05,2400.0,1823.2
296.7567,72.15,2400.0,1823.9
296.9551,72.15,2400.0,1823.9
297.1565,72.15,2400.0,1822.6
297.3580,72.15,2400.0,1822.4
297.5574,71.60,2400.0,1822.8
297.7578,71.60,2400.0,1822.8
297.9592,71.05,2400.0,1822.8
298.1592,73.25,2400.0,1822.6
298.3549,72.15,2400.0,1823.0
298.5590,72.15,2400.0,1823.2
298.7557,72.70,2400.0,1823.2
298.9575,72.70,2400.0,1823.5
299.1571,72.70,2400.0,1823.8
299.3578,72.15,2400.0,1823.4
299.5594,72.70,2400.0,1823.4
299.7579,72.15,2400.0,1823.4
299.9622,72.70,2400.0,1824.1
300.1632,71.05,2400.0,1823.8
300.3598,72.15,2400.0,1823.8
300.5600,71.05,2400.0,1823.8
300.7589,72.70,2400.0,1824.1
300.9636,71.60,2400.0,1824.1
301.1620,72.70,2400.0,1823.6
301.3629,71.60,2400.0,1823.8
301.5641,72.15,2400.0,1823.8
301.7674,71.60,2400.0,1823.8
301.9632,73.25,2400.0,1824.1
302.1657,72.15,2400.0,1823.7
302.3665,72.70,2400.0,1823.7
302.5638,72.15,2400.0,1823.7
302.7623,70.50,2400.0,1824.0
302.9658,72.70,2400.0,1824.0
303.1632,72.15,2400.0,1823.2
303.3667,72.70,2400.0,1822.9
303.5634,72.15,2400.0,1823.2
303.7673,71.05,2400.0,1823.2
303.9688,72.70,2400.0,1823.2
304.1694,72.70,2400.0,1822.0
304.3673,71.05,2400.0,1822.4
304.5661,71.05,2400.0,1822.8
304.7684,72.15,2400.0,1823.0
304.9661,72.15,2400.0,1823.0
305.1675,73.25,2400.0,1823.4
305.3678,71.05,2400.0,1823.4
305.5708,72.15,2400.0,1823.4
305.7681,72.15,2400.0,1823.4
305.9672,71.05,2400.0,1823.4
306.1672,72.15,2400.0,1823.2
306.3671,72.15,2400.0,1822.2
306.5697,72.15,2400.0,1823.4
306.7702,72.15,2400.0,1823.4
306.9716,73.25,2400.0,1823.7
307.1716,72.15,2400.0,1823.0
307.3754,72.15,2400.0,1822.7
307.5710,73.25,2400.0,1822.5
307.7709,71.60,2400.0,1822.7
307.9721,72.70,2400.0,1822.7
308.1702,72.15,2400.0,1822.6
308.3731,72.15,2400.0,1822.7
308.5730,72.70,2400.0,1822.7
308.7722,71.05,2400.0,1822.7
308.9725,73.25,2400.0,1822.5
309.1759,71.60,2400.0,1822.5
309.3740,74.35,2400.0,1822.2
309.5759,73.25,2400.0,1822.6
309.7761,72.70,2400.0,1822.6
309.9758,71.60,2400.0,1822.6
310.1764,72.70,2400.0,1822.6
310.3766,71.60,2400.0,1821.7
310.5794,73.25,2400.0,1822.2
310.7778,72.70,2400.0,1822.3
310.9757,71.60,2400.0,1823.1
311.1774,73.25,2400.0,1823.1
311.3762,73.25,2400.0,1823.1
311.5744,73.25,2400.0,1823.1
311.7792,73.25,2400.0,1823.1
311.9769,72.15,2400.0,1823.1
312.1779,72.15,2400.0,1822.9
312.3794,73.80,2400.0,1823.1
312.5799,72.15,2400.0,1823.1
312.7780,71.60,2400.0,1823.1
312.9802,72.15,2400.0,1823.1
313.1784,73.25,2400.0,1822.9
313.3805,73.25,2400.0,1821.9
313.5783,72.70,2400.0,1821.7
313.7826,73.80,2400.0,1822.2
313.9801,73.25,2400.0,1822.2
314.1800,72.15,2400.0,1822.9
314.3813,73.25,2400.0,1822.9
314.5816,72.70,2400.0,1822.9
314.7859,72.70,2400.0,1823.1
314.9795,74.35,2400.0,1823.1
315.1834,73.25,2400.0,1823.1
315.3821,73.25,2400.0,1823.1
315.5833,72.70,2400.0,1823.1
315.7829,71.60,2400.0,1822.9
315.9844,73.25,2400.0,1822.9
316.1852,74.35,2400.0,1822.9
316.3838,73.25,2400.0,1822.4
316.5866,71.60,2400.0,1822.4
316.7858,71.60,2400.0,1822.4
316.9845,73.25,2400.0,1822.4
317.1832,72.15,2400.0,1823.3
317.3854,72.15,2400.0,1823.1
317.5855,73.25,2400.0,1823.1
317.7857,72.70,2400.0,1823.3
317.9858,72.70,2400.0,1823.7
318.1856,73.25,2400.0,1823.8
318.3868,73.80,2400.0,1823.8
318.5860,72.15,2400.0,1823.8
318.7906,72.70,2400.0,1823.8
318.9859,71.60,2400.0,1824.0
319.1878,72.15,2400.0,1823.6
319.3866,73.80,2400.0,1823.3
319.5895,73.80,2400.0,1823.8
319.7869,73.25,2400.0,1823.8
319.9886,73.25,2400.0,1823.8
320.1936,73.25,2400.0,1824.0
320.3894,72.70,2400.0,1824.0
320.5891,73.80,2400.0,1824.0
320.7908,73.25,2400.0,1824.3
320.9915,73.80,2400.0,1824.3
321.1943,73.25,2400.0,1823.5
321.3930,72.70,2400.0,1823.5
321.5921,73.80,2400.0,1823.7
321.7926,73.25,2400.0,1823.7
321.9916,73.25,2400.0,1823.7
322.1930,73.80,2400.0,1823.7
322.3919,73.80,2400.0,1823.5
322.5926,72.70,2400.0,1823.5
322.7934,74.35,2400.0,1823.9
322.9921,73.25,2400.0,1824.4
323.1931,73.80,2400.0,1824.6
323.3925,73.80,2400.0,1824.6
323.5976,73.25,2400.0,1824.7
323.7927,73.80,2400.0,1824.4
323.9928,73.25,2400.0,1824.4
324.1973,73.25,2400.0,1823.3
324.3947,73.80,2400.0,1823.7
324.5919,72.70,2400.0,1824.0
324.7936,73.80,2400.0,1824.0
324.9999,72.70,2400.0,1824.0
325.1958,73.25,2400.0,1823.8
325.3933,73.25,2400.0,1823.8
325.5969,73.25,2400.0,1823.8
325.7954,73.25,2400.0,1823.8
325.9961,73.25,2400.0,1824.1
326.1933,73.25,2400.0,1824.0
326.3942,73.80,2400.0,1823.8
326.5950,72.15,2400.0,1823.8
326.7989,72.15,2400.0,1823.8
326.9981,74.35,2400.0,1823.4
327.1952,72.70,2400.0,1822.7
327.3940,73.25,2400.0,1822.7
327.5951,73.80,2400.0,1823.0
327.7959,73.80,2400.0,1823.0
327.9969,73.25,2400.0,1823.0
328.1987,73.80,2400.0,1822.5
328.3964,73.80,2400.0,1822.5
328.5964,73.80,2400.0,1822.5
328.7945,72.70,2400.0,1822.5
328.9976,72.15,2400.0,1822.5
329.1972,73.80,2400.0,1821.7
329.4032,73.80,2400.0,1821.7
329.5952,72.70,2400.0,1822.0
329.7972,73.25,2400.0,1822.0
329.9952,74.35,2400.0,1822.2
330.1980,73.80,2400.0,1822.0
330.3970,74.35,2400.0,1822.0
330.5977,74.35,2400.0,1822.0
330.7976,73.80,2400.0,1823.0
331.0019,73.80,2400.0,1823.0
331.1988,74.90,2400.0,1823.6
331.4003,74.35,2400.0,1823.6
331.5978,73.80,2400.0,1823.4
331.8012,73.80,2400.0,1823.1
332.0025,73.25,2400.0,1823.4
332.1997,73.80,2400.0,1823.6
332.3987,73.80,2400.0,1823.1
332.5999,74.35,2400.0,1823.6
332.7988,73.25,2400.0,1823.6
332.9982,73.80,2400.0,1824.3
333.2033,72.15,2400.0,1824.3
333.3989,73.25,2400.0,1824.3
333.6003,73.80,2400.0,1824.3
333.8001,73.80,2400.0,1824.3
333.9999,71.60,2400.0,1824.5
334.1995,72.70,2400.0,1824.5
334.3997,74.35,2400.0,1824.5
334.6032,73.80,2400.0,1824.9
334.7999,73.25,2400.0,1825.0
335.0016,73.80,2400.0,1825.0
335.2026,74.35,2400.0,1824.3
335.4032,73.80,2400.0,1824.3
335.6033,73.80,2400.0,1824.3
335.8008,74.35,2400.0,1824.3
336.0011,73.25,2400.0,1824.0
336.1998,73.80,2400.0,1823.1
336.4034,73.80,2400.0,1823.3
336.6060,74.90,2400.0,1823.7
336.8066,73.80,2400.0,1824.2
337.0033,73.25,2400.0,1824.2
337.2040,74.35,2400.0,1824.4
337.4035,73.25,2400.0,1824.4
337.6041,73.25,2400.0,1824.4
337.8021,74.35,2400.0,1824.6
338.0039,72.70,2400.0,1824.6
338.2031,73.25,2400.0,1824.5
338.4034,72.15,2400.0,1824.7
338.6054,72.70,2400.0,1824.7
338.8022,74.35,2400.0,1824.7
339.0028,74.90,2400.0,1825.2
339.2079,72.70,2400.0,1825.0
339.4065,73.25,2400.0,1824.5
339.6099,72.70,2400.0,1824.5
339.8072,72.70,2400.0,1825.0
340.0080,73.80,2400.0,1824.7
340.2082,73.80,2400.0,1825.0
340.4123,73.25,2400.0,1825.0
340.6086,74.35,2400.0,1825.0
340.8081,74.35,2400.0,1825.2
341.0091,74.35,2400.0,1825.2
341.2108,74.90,2400.0,1824.7
341.4093,73.80,2400.0,1824.7
341.6084,73.80,2400.0,1825.0
341.8115,74.35,2400.0,1825.0
342.0103,74.35,2400.0,1825.0
342.2078,74.35,2400.0,1824.7
342.4097,74.35,2400.0,1824.7
342.6093,74.90,2400.0,1824.7
342.8149,75.45,2400.0,1825.0
343.0083,74.35,2400.0,1825.0
343.2105,74.35,2400.0,1824.7
343.4084,74.35,2400.0,1824.7
343.6100,73.80,2400.0,1825.0
343.8114,74.90,2400.0,1825.0
344.0129,74.35,2400.0,1824.2
344.2102,74.90,2400.0,1823.9
344.4103,74.35,2400.0,1823.9
344.6108,74.35,2400.0,1823.9
344.8171,73.25,2400.0,1823.9
345.0151,74.35,2400.0,1824.1
345.2096,74.35,2400.0,1823.9
345.4120,74.35,2400.0,1823.9
345.6100,74.90,2400.0,1824.1
345.8135,74.35,2400.0,1824.1
346.0099,74.90,2400.0,1824.1
346.2107,73.25,2400.0,1823.8
346.4104,73.25,2400.0,1823.8
346.6111,74.35,2400.0,1824.1
346.8107,74.35,2400.0,1824.1
347.0139,74.35,2400.0,1823.8
347.2147,74.90,2400.0,1823.8
347.4141,74.90,2400.0,1824.1
347.6129,74.90,2400.0,1824.1
347.8169,72.70,2400.0,1824.3
348.0176,73.80,2400.0,1824.3
348.2143,74.35,2400.0,1824.1
348.4165,74.90,2400.0,1824.1
348.6171,74.90,2400.0,1824.3
348.8168,72.70,2400.0,1824.3
349.0142,73.80,2400.0,1824.3
349.2179,74.35,2400.0,1824.3
349.4139,74.35,2400.0,1824.3
349.6164,73.80,2400.0,1824.3
349.8174,73.25,2400.0,1824.3
350.0180,73.80,2400.0,1824.3
350.2199,74.35,2400.0,1824.5
350.4186,74.90,2400.0,1824.5
350.6220,73.25,2400.0,1824.3
350.8229,75.45,2400.0,1824.3
351.0231,73.80,2400.0,1824.3
351.2222,74.35,2400.0,1824.1
351.4257,74.35,2400.0,1824.1
351.6217,73.25,2400.0,1824.1
351.8243,74.35,2400.0,1824.1
352.0226,74.35,2400.0,1824.1
352.2238,74.35,2400.0,1823.6
352.4228,74.35,2400.0,1823.6
352.6239,73.80,2400.0,1824.4
352.8231,73.80,2400.0,1824.5
353.0232,74.35,2400.0,1824.5
353.2294,73.80,2400.0,1824.5
353.4257,73.80,2400.0,1824.5
353.6276,74.35,2400.0,1824.8
353.8245,73.80,2400.0,1824.8
354.0259,74.90,2400.0,1824.8
354.2297,74.35,2400.0,1824.3
354.4265,74.35,2400.0,1824.3
354.6311,73.80,2400.0,1824.1
354.8252,74.35,2400.0,1824.3
355.0260,73.80,2400.0,1824.3
355.2250,74.35,2400.0,1823.6
355.4263,74.90,2400.0,1823.4
355.6244,74.90,2400.0,1823.6
355.8259,74.90,2400.0,1823.6
356.0259,74.35,2400.0,1823.6
356.2276,73.80,2400.0,1823.4
356.4292,72.70,2400.0,1823.4
356.6265,73.25,2400.0,1823.8
356.8267,73.80,2400.0,1823.6
357.0267,74.35,2400.0,1823.6
357.2256,73.80,2400.0,1823.3
357.4291,74.90,2400.0,1823.1
357.6270,74.35,2400.0,1823.1
357.8276,73.80,2400.0,1823.1
358.0290,73.80,2400.0,1823.1
358.2259,74.35,2400.0,1823.1
358.4275,74.90,2400.0,1823.1
358.6275,74.35,2400.0,1823.3
358.8254,74.90,2400.0,1823.7
359.0292,74.35,2400.0,1824.2
359.2277,73.80,2400.0,1823.6
359.4292,74.35,2400.0,1823.6
359.6283,73.80,2400.0,1824.4
359.8280,74.35,2400.0,1824.4
360.0283,74.35,2400.0,1824.4
360.2289,74.35,2400.0,1823.5
360.4303,74.35,2400.0,1823.5
360.6264,75.45,2400.0,1823.5
360.8290,74.35,2400.0,1824.0
361.0288,74.35,2400.0,1824.2
361.2319,72.70,2400.0,1824.0
361.4301,75.45,2400.0,1824.0
361.6288,74.90,2400.0,1824.0
361.8297,73.80,2400.0,1824.2
362.0351,73.80,2400.0,1824.2
362.2326,74.35,2400.0,1823.2
362.4305,74.90,2400.0,1823.6
362.6336,74.35,2400.0,1824.4
362.8323,74.90,2400.0,1824.4
363.0331,74.35,2400.0,1824.2
363.2318,74.35,2400.0,1823.7
363.4322,74.35,2400.0,1823.7
363.6328,74.90,2400.0,1823.7
363.8333,73.80,2400.0,1823.7
364.0352,73.80,2400.0,1823.7
364.2355,73.80,2400.0,1823.7
364.4354,74.90,2400.0,1823.7
364.6329,73.25,2400.0,1823.7
364.8334,74.90,2400.0,1824.3
365.0348,74.90,2400.0,1824.4
365.2372,73.80,2400.0,1823.5
365.4347,74.35,2400.0,1823.9
365.6335,74.35,2400.0,1823.9
365.8373,74.35,2400.0,1823.9
366.0379,74.35,2400.0,1823.9
366.2358,74.90,2400.0,1823.9
366.4373,73.80,2400.0,1823.7
366.6412,74.90,2400.0,1823.7
366.8364,74.35,2400.0,1823.9
367.0376,74.35,2400.0,1824.2
367.2397,72.70,2400.0,1823.7
367.4396,74.35,2400.0,1823.9
367.6441,74.90,2400.0,1824.2
367.8382,74.35,2400.0,1824.2
368.0412,74.35,2400.0,1824.2
368.2385,74.90,2400.0,1823.9
368.4402,74.35,2400.0,1823.6
368.6446,74.35,2400.0,1823.5
368.8399,74.35,2400.0,1823.5
369.0416,74.35,2400.0,1823.5
369.2386,74.35,2400.0,1823.5
369.4391,74.90,2400.0,1823.2
369.6400,74.35,2400.0,1823.2
369.8396,74.35,2400.0,1823.2
370.0395,73.80,2400.0,1823.2
370.2437,73.80,2400.0,1823.0
370.4416,74.90,2400.0,1823.0
370.6459,73.25,2400.0,1823.2
370.8412,74.90,2400.0,1823.2
371.0423,73.80,2400.0,1823.5
371.2420,74.35,2400.0,1822.5
371.4466,75.45,2400.0,1822.5
371.6459,75.45,2400.0,1822.8
371.8462,74.35,2400.0,1822.8
372.0461,74.90,2400.0,1822.8
372.2463,73.25,2400.0,1822.5
372.4499,74.90,2400.0,1822.5
372.6493,75.45,2400.0,1823.0
372.8491,74.90,2400.0,1823.0
373.0511,75.45,2400.0,1823.0
373.2501,74.35,2400.0,1822.8
373.4506,73.80,2400.0,1822.5
373.6539,74.90,2400.0,1822.8
373.8497,76.00,2400.0,1822.8
374.0503,74.90,2400.0,1822.8
374.2506,75.45,2400.0,1822.5
374.4510,74.35,2400.0,1822.8
374.6531,74.90,2400.0,1822.8
374.8522,76.00,2400.0,1822.8
375.0547,74.90,2400.0,1822.8
375.2542,73.25,2400.0,1822.7
375.4536,74.35,2400.0,1823.0
375.6530,74.90,2400.0,1823.7
375.8555,73.80,2400.0,1824.0
376.0570,75.45,2400.0,1824.0
376.2650,74.90,2400.0,1823.7
376.4580,75.45,2400.0,1823.7
376.6601,75.45,2400.0,1823.7
376.8611,76.00,2400.0,1823.7
377.0584,76.00,2400.0,1823.7
377.2614,75.45,2400.0,1823.2
377.4615,75.45,2400.0,1823.5
377.6619,74.90,2400.0,1823.5
377.8638,75.45,2400.0,1823.5
378.0616,76.00,2400.0,1823.5
378.2620,74.90,2400.0,1823.4
378.4616,76.00,2400.0,1823.5
378.6653,74.90,2400.0,1823.5
378.8679,75.45,2400.0,1823.5
379.0661,74.35,2400.0,1823.5
379.2662,75.45,2400.0,1823.0
379.4697,74.90,2400.0,1823.0
379.6657,73.80,2400.0,1823.0
379.8661,74.90,2400.0,1823.0
380.0667,74.90,2400.0,1823.0
380.2696,74.90,2400.0,1822.6
380.4698,76.00,2400.0,1822.6
380.6703,75.45,2400.0,1822.6
380.8707,73.80,2400.0,1822.6
381.0703,76.00,2400.0,1822.8
381.2757,76.00,2400.0,1822.3
381.4741,75.45,2400.0,1822.3
381.6746,74.90,2400.0,1822.1
381.8742,75.45,2400.0,1822.1
382.0769,76.00,2400.0,1822.3
382.2779,76.00,2400.0,1822.1
382.4782,74.90,2400.0,1822.1
382.6794,75.45,2400.0,1822.1
382.8865,76.00,2400.0,1826.6
383.0794,74.90,2400.0,1827.0
383.2827,74.90,2400.0,1827.5
383.4791,76.55,2400.0,1827.5
383.6779,75.45,2400.0,1827.5
383.8789,74.35,2400.0,1831.7
384.0801,71.60,2400.0,1827.4
384.2842,73.25,2400.0,1828.2
384.4856,74.90,2400.0,1829.1
384.6839,76.00,2400.0,1829.1
384.8822,76.00,2400.0,1828.3
385.0880,74.90,2400.0,1828.5
385.2839,76.00,2400.0,1828.2
385.4843,74.90,2400.0,1828.4
385.6863,75.45,2400.0,1828.4
385.8842,75.45,2400.0,1828.9
386.0849,75.45,2400.0,1829.0
386.2858,75.45,2400.0,1828.8
386.4859,76.55,2400.0,1828.8
386.6869,76.55,2400.0,1829.0
386.8837,76.55,2400.0,1829.0
387.0850,75.45,2400.0,1829.4
387.2853,74.90,2400.0,1825.6
387.4856,74.90,2400.0,1825.6
387.6917,74.35,2400.0,1825.6
387.8850,76.00,2400.0,1825.6
388.0852,75.45,2400.0,1825.1
388.2857,73.80,2400.0,1824.2
388.4852,74.35,2400.0,1824.4
388.6871,75.45,2400.0,1824.4
388.8856,76.00,2400.0,1825.9
389.0896,76.55,2400.0,1827.4
389.2879,76.00,2400.0,1827.1
389.4929,75.45,2400.0,1827.1
389.6878,76.00,2400.0,1827.3
389.8896,76.00,2400.0,1827.6
390.0884,76.00,2400.0,1827.6
390.2919,76.55,2400.0,1827.6
390.4872,76.00,2400.0,1827.6
390.6886,76.00,2400.0,1827.6
390.8898,76.55,2400.0,1827.6
391.0894,76.00,2400.0,1827.8
391.2894,76.55,2400.0,1825.5
391.4898,76.00,2400.0,1825.5
391.6894,75.45,2400.0,1827.0
391.8881,74.90,2400.0,1827.0
392.0905,76.55,2400.0,1827.0
392.2919,76.55,2400.0,1825.4
392.4937,75.45,2400.0,1825.6
392.6919,76.00,2400.0,1826.0
392.8924,76.55,2400.0,1826.0
393.0906,77.10,2400.0,1826.0
393.2960,76.55,2400.0,1825.7
393.4921,76.55,2400.0,1825.7
393.6935,76.55,2400.0,1825.9
393.8925,76.55,2400.0,1826.1
394.0919,75.45,2400.0,1826.1
394.2961,77.10,2400.0,1824.0
394.4924,77.65,2400.0,1824.0
394.6951,75.45,2400.0,1824.1
394.8949,77.10,2400.0,1824.7
395.0954,76.00,2400.0,1825.8
395.2978,76.00,2400.0,1824.9
395.4950,76.00,2400.0,1824.9
395.6947,77.10,2400.0,1825.1
395.9009,77.65,2400.0,1825.1
396.0943,75.45,2400.0,1825.6
396.2970,77.65,2400.0,1825.6
396.4962,77.10,2400.0,1826.4
396.6947,77.10,2400.0,1826.4
396.8959,76.55,2400.0,1826.4
397.0965,77.10,2400.0,1826.0
397.2999,74.90,2400.0,1824.6
397.4989,77.10,2400.0,1825.4
397.6989,77.10,2400.0,1825.8
397.8981,77.65,2400.0,1825.6
398.0985,76.55,2400.0,1825.3
398.3005,76.00,2400.0,1825.6
398.4995,77.65,2400.0,1825.6
398.6993,77.10,2400.0,1825.6
398.9016,77.10,2400.0,1825.6
399.0991,77.10,2400.0,1825.6
399.3013,77.10,2400.0,1825.4
399.4993,75.45,2400.0,1825.4
399.6990,77.65,2400.0,1826.9
399.8988,77.65,2400.0,1827.3
400.1001,77.10,2400.0,1827.3
400.3038,76.00,2400.0,1825.9
400.5025,76.00,2400.0,1825.9
400.7024,76.55,2400.0,1825.9
400.9032,77.10,2400.0,1825.9
401.1058,77.10,2400.0,1825.9
401.3046,76.55,2400.0,1825.2
401.5041,77.10,2400.0,1825.2
401.7066,76.00,2400.0,1825.2
401.9065,77.10,2400.0,1825.5
402.1040,76.55,2400.0,1826.4
402.3058,75.45,2400.0,1825.7
402.5056,77.65,2400.0,1825.7
402.7132,77.65,2400.0,1825.7
402.9064,77.10,2400.0,1825.7
403.1071,76.55,2400.0,1825.7
403.3062,77.10,2400.0,1825.2
403.5097,77.65,2400.0,1825.4
403.7085,77.10,2400.0,1825.4
403.9107,77.10,2400.0,1825.4
404.1082,76.55,2400.0,1825.4
404.3060,76.55,2400.0,1823.5
404.5083,76.55,2400.0,1824.9
404.7082,78.20,2400.0,1824.9
404.9078,77.10,2400.0,1824.9
405.1082,77.65,2400.0,1824.9
405.3069,77.10,2400.0,1824.3
405.5112,77.65,2400.0,1824.3
405.7093,77.65,2400.0,1824.3
405.9131,77.10,2400.0,1824.8
406.1123,77.10,2400.0,1824.8
406.3135,78.20,2400.0,1825.2
406.5135,77.10,2400.0,1825.2
406.7143,77.10,2400.0,1825.2
406.9142,77.10,2400.0,1825.5
407.1139,77.10,2400.0,1825.5
407.3178,77.65,2400.0,1825.2
407.5175,77.65,2400.0,1825.5
407.7149,77.65,2400.0,1825.9
407.9162,77.65,2400.0,1825.7
408.1161,77.65,2400.0,1825.5
408.3143,77.10,2400.0,1823.4
408.5185,77.10,2400.0,1823.4
408.7198,77.10,2400.0,1823.4
408.9170,77.10,2400.0,1823.6
409.1212,77.65,2400.0,1823.8
409.3194,77.65,2400.0,1824.0
409.5225,78.20,2400.0,1824.0
409.7220,77.10,2400.0,1823.5
409.9202,77.10,2400.0,1824.0
410.1220,77.65,2400.0,1824.0
410.3206,76.55,2400.0,1824.5
410.5224,76.55,2400.0,1824.5
410.7216,77.65,2400.0,1824.5
410.9208,77.10,2400.0,1824.1
411.1201,77.10,2400.0,1824.1
411.3205,77.65,2400.0,1823.4
411.5223,77.10,2400.0,1823.4
411.7239,77.65,2400.0,1823.8
411.9235,76.55,2400.0,1823.9
412.1231,77.65,2400.0,1824.4
412.3215,77.65,2400.0,1824.0
412.5263,76.55,2400.0,1824.0
412.7215,77.65,2400.0,1824.0
412.9207,77.10,2400.0,1824.0
413.1225,77.65,2400.0,1824.2
413.3209,78.20,2400.0,1823.7
413.5275,78.20,2400.0,1823.7
413.7231,77.10,2400.0,1823.7
413.9225,76.55,2400.0,1824.0
414.1224,79.30,2400.0,1824.0
414.3224,77.65,2400.0,1822.9
414.5260,77.65,2400.0,1822.9
414.7237,76.55,2400.0,1823.6
414.9319,78.20,2400.0,1823.6
415.1230,77.65,2400.0,1823.3
415.3238,77.10,2400.0,1823.6
415.5254,77.10,2400.0,1823.3
415.7246,77.65,2400.0,1823.0
415.9236,78.20,2400.0,1823.2
416.1267,77.10,2400.0,1823.5
416.3251,76.55,2400.0,1823.0
416.5242,78.20,2400.0,1823.4
416.7231,77.10,2400.0,1823.3
416.9255,77.65,2400.0,1823.3
417.1254,78.20,2400.0,1823.3
417.3271,77.65,2400.0,1822.8
417.5298,76.00,2400.0,1822.8
417.7257,77.10,2400.0,1822.8
417.9247,76.55,2400.0,1822.8
418.1309,77.65,2400.0,1822.6
418.3262,77.65,2400.0,1822.3
418.5255,77.65,2400.0,1822.3
418.7252,77.65,2400.0,1822.8
418.9312,78.20,2400.0,1822.8
419.1270,76.55,2400.0,1822.8
419.3275,77.10,2400.0,1822.7
419.5264,76.55,2400.0,1822.7
419.7280,78.20,2400.0,1822.4
419.9271,77.65,2400.0,1822.0
420.1414,78.20,2400.0,1822.0
420.3245,77.10,2400.0,1821.8
420.5314,78.20,2400.0,1821.8
420.7267,77.10,2400.0,1822.2
420.9270,77.10,2400.0,1823.2
421.1273,78.20,2400.0,1823.2
421.3281,77.65,2400.0,1822.9
421.5314,78.20,2400.0,1822.9
421.7273,77.65,2400.0,1822.9
421.9289,76.55,2400.0,1823.4
422.1274,77.10,2400.0,1823.4
422.3280,77.10,2400.0,1823.4
422.5298,78.20,2400.0,1823.6
422.7281,78.20,2400.0,1823.6
422.9286,77.65,2400.0,1823.4
423.1291,77.10,2400.0,1823.6
423.3304,78.20,2400.0,1823.1
423.5307,78.20,2400.0,1823.6
423.7313,77.10,2400.0,1823.6
423.9305,78.20,2400.0,1823.8
424.1339,77.10,2400.0,1823.8
424.3301,77.65,2400.0,1823.0
424.5312,77.10,2400.0,1823.0
424.7313,76.55,2400.0,1823.2
424.9316,77.10,2400.0,1823.2
425.1339,77.10,2400.0,1823.2
425.3333,77.65,2400.0,1823.2
425.5328,76.00,2400.0,1823.4
425.7329,77.65,2400.0,1823.4
425.9328,78.20,2400.0,1823.4
426.1346,76.00,2400.0,1823.8
426.3329,77.65,2400.0,1823.4
426.5335,77.65,2400.0,1823.4
426.7350,76.55,2400.0,1823.4
426.9353,76.55,2400.0,1823.4
427.1347,78.20,2400.0,1823.0
427.3358,78.20,2400.0,1822.3
427.5331,76.00,2400.0,1823.2
427.7392,76.55,2400.0,1823.4
427.9350,76.55,2400.0,1823.4
428.1362,77.10,2400.0,1823.4
428.3390,76.55,2400.0,1823.4
428.5373,77.65,2400.0,1823.4
428.7353,78.75,2400.0,1823.4
428.9363,79.30,2400.0,1823.7
429.1345,78.20,2400.0,1823.7
429.3389,78.20,2400.0,1823.6
429.5349,77.65,2400.0,1823.7
429.7366,78.20,2400.0,1823.7
429.9370,78.20,2400.0,1823.7
430.1381,78.20,2400.0,1823.0
430.3361,78.20,2400.0,1823.0
430.5373,77.65,2400.0,1822.0
430.7424,77.10,2400.0,1822.0
430.9356,76.55,2400.0,1822.3
431.1377,78.20,2400.0,1822.3
431.3383,76.55,2400.0,1822.3
431.5381,77.10,2400.0,1822.3
431.7381,78.75,2400.0,1822.5
431.9360,77.65,2400.0,1822.5
432.1362,77.10,2400.0,1823.2
432.3444,77.65,2400.0,1822.7
432.5425,77.65,2400.0,1823.0
432.7387,78.20,2400.0,1823.3
432.9397,77.65,2400.0,1823.0
433.1383,78.20,2400.0,1823.0
433.3400,76.00,2400.0,1823.5
433.5431,77.65,2400.0,1823.6
433.7403,78.20,2400.0,1823.6
433.9403,78.20,2400.0,1823.6
434.1394,77.65,2400.0,1823.8
434.3418,76.55,2400.0,1823.1
434.5398,77.65,2400.0,1823.1
434.7403,78.20,2400.0,1823.4
434.9405,78.20,2400.0,1823.4
435.1405,78.20,2400.0,1822.9
435.3401,77.65,2400.0,1823.0
435.5425,77.65,2400.0,1823.1
435.7440,78.20,2400.0,1823.1
435.9418,78.75,2400.0,1823.1
436.1440,77.65,2400.0,1823.1
436.3437,78.75,2400.0,1823.1
436.5487,76.55,2400.0,1823.1
436.7440,78.20,2400.0,1823.1
436.9432,77.65,2400.0,1823.1
437.1413,77.65,2400.0,1822.9
437.3499,76.55,2400.0,1822.2
437.5450,78.20,2400.0,1822.2
