Elapsed_Seconds,Temp_C,Freq_MHz,Mem_Used_MB
146.7924,61.70,2400.0,2142.7
146.9926,61.15,2400.0,2142.7
147.1923,60.60,2400.0,2142.9
147.3914,60.05,2400.0,2142.9
147.5934,61.15,2400.0,2141.6
147.7920,62.80,2400.0,2141.6
147.9917,61.15,2400.0,2141.6
148.1920,61.70,2400.0,2143.2
148.3930,62.25,2400.0,2143.2
148.5931,61.70,2400.0,2143.6
148.7988,61.15,2400.0,2143.6
148.9953,61.70,2400.0,2143.6
149.1939,63.35,2400.0,2143.6
149.4002,61.70,2400.0,2144.0
149.5939,61.15,2400.0,2145.5
149.7937,62.80,2400.0,2146.2
149.9939,61.70,2400.0,2146.2
150.1989,61.15,2400.0,2146.2
150.3941,62.80,2400.0,2145.7
150.5958,62.25,2400.0,2145.8
150.7934,64.45,2400.0,2145.8
150.9931,61.70,2400.0,2145.8
151.1930,63.35,2400.0,2145.0
151.3933,61.70,2400.0,2145.2
151.5948,61.15,2400.0,2144.7
151.7941,63.35,2400.0,2144.1
151.9987,63.90,2400.0,2144.1
152.1938,62.25,2400.0,2144.1
152.4008,63.35,2400.0,2143.6
152.5963,63.35,2400.0,2142.5
152.7941,63.35,2400.0,2142.7
152.9953,63.35,2400.0,2142.7
153.1956,63.35,2400.0,2142.7
153.3952,62.25,2400.0,2143.1
153.5969,63.35,2400.0,2144.0
153.7948,62.80,2400.0,2144.0
153.9973,62.80,2400.0,2144.0
154.1969,63.35,2400.0,2144.0
154.3953,63.35,2400.0,2144.0
154.5969,63.90,2400.0,2142.9
154.7958,63.35,2400.0,2141.8
154.9971,63.35,2400.0,2141.8
155.1989,63.90,2400.0,2142.0
155.3975,62.80,2400.0,2142.0
155.6145,62.80,2400.0,2142.4
155.7982,62.80,2400.0,2142.4
155.9972,63.35,2400.0,2142.4
156.1976,63.90,2400.0,2142.7
156.3977,61.70,2400.0,2142.9
156.6017,62.25,2400.0,2143.0
156.8027,62.25,2400.0,2143.0
156.9986,63.35,2400.0,2141.8
157.1986,63.35,2400.0,2141.8
157.3986,62.25,2400.0,2141.8
157.5997,62.80,2400.0,2141.0
157.7988,63.35,2400.0,2141.8
158.0018,61.70,2400.0,2141.8
158.2002,61.70,2400.0,2141.8
158.4012,61.70,2400.0,2141.3
158.5985,63.35,2400.0,2142.8
158.8018,62.25,2400.0,2143.4
159.0027,62.80,2400.0,2144.0
159.2014,63.35,2400.0,2144.0
159.4017,63.35,2400.0,2144.0
159.6022,63.35,2400.0,2144.8
159.8070,63.90,2400.0,2144.8
160.0030,61.15,2400.0,2144.0
160.2064,63.35,2400.0,2144.2
160.4023,62.80,2400.0,2144.2
160.6035,61.70,2400.0,2142.2
160.8025,62.80,2400.0,2142.6
161.0024,62.80,2400.0,2143.0
161.2027,63.35,2400.0,2143.4
161.4053,63.35,2400.0,2143.4
161.6038,63.35,2400.0,2143.4
161.8048,63.90,2400.0,2142.8
162.0126,63.90,2400.0,2143.1
162.2059,62.80,2400.0,2143.0
162.4060,63.35,2400.0,2143.2
162.6106,63.35,2400.0,2142.6
162.8061,63.35,2400.0,2142.6
163.0068,63.90,2400.0,2142.6
163.2072,63.35,2400.0,2143.2
163.4072,62.80,2400.0,2143.2
163.6097,63.35,2400.0,2142.8
163.8061,63.35,2400.0,2142.8
164.0092,63.90,2400.0,2142.8
164.2061,63.90,2400.0,2143.5
164.4079,63.90,2400.0,2143.5
164.6083,62.80,2400.0,2144.5
164.8088,62.80,2400.0,2144.5
165.0073,63.35,2400.0,2143.8
165.2104,62.80,2400.0,2144.1
165.4076,63.35,2400.0,2144.1
165.6097,63.90,2400.0,2145.5
165.8144,62.25,2400.0,2145.4
166.0090,63.90,2400.0,2145.4
166.2086,63.90,2400.0,2145.3
166.4099,63.35,2400.0,2145.5
166.6135,64.45,2400.0,2145.0
166.8107,64.45,2400.0,2145.2
167.0119,63.35,2400.0,2143.9
167.2094,63.35,2400.0,2143.9
167.4109,63.35,2400.0,2143.9
167.6111,63.90,2400.0,2144.7
167.8096,63.90,2400.0,2144.8
168.0112,62.80,2400.0,2144.8
168.2170,64.45,2400.0,2144.8
168.4130,65.00,2400.0,2144.8
168.6152,63.90,2400.0,2143.8
168.8150,64.45,2400.0,2143.0
169.0148,64.45,2400.0,2143.0
169.2140,63.90,2400.0,2143.0
169.4140,63.90,2400.0,2143.0
169.6145,63.90,2400.0,2143.3
169.8137,63.90,2400.0,2143.7
170.0174,62.80,2400.0,2143.9
170.2154,63.35,2400.0,2143.9
170.4155,64.45,2400.0,2143.9
170.6164,62.80,2400.0,2143.2
170.8145,62.80,2400.0,2143.4
171.0154,64.45,2400.0,2143.4
171.2173,63.90,2400.0,2143.4
171.4212,64.45,2400.0,2143.9
171.6160,63.90,2400.0,2144.4
171.8152,63.35,2400.0,2144.4
172.0162,63.35,2400.0,2144.4
172.2176,65.00,2400.0,2144.4
172.4172,65.00,2400.0,2144.3
172.6165,63.35,2400.0,2143.1
172.8175,63.35,2400.0,2143.5
173.0181,62.80,2400.0,2143.2
173.2226,65.00,2400.0,2143.2
173.4165,64.45,2400.0,2143.2
173.6156,65.55,2400.0,2143.0
173.8173,63.90,2400.0,2142.8
174.0188,65.00,2400.0,2142.8
174.2165,64.45,2400.0,2142.8
174.4168,65.00,2400.0,2142.8
174.6218,63.90,2400.0,2142.8
174.8182,63.90,2400.0,2142.6
175.0174,64.45,2400.0,2142.9
175.2213,64.45,2400.0,2142.6
175.4225,63.35,2400.0,2142.6
175.6214,64.45,2400.0,2141.7
175.8187,64.45,2400.0,2142.4
176.0229,64.45,2400.0,2142.2
176.2169,64.45,2400.0,2142.2
176.4186,64.45,2400.0,2142.2
176.6215,64.45,2400.0,2142.0
176.8221,65.00,2400.0,2142.0
177.0187,65.00,2400.0,2142.0
177.2174,65.00,2400.0,2142.6
177.4180,65.00,2400.0,2142.6
177.6191,65.00,2400.0,2142.4
177.8225,63.35,2400.0,2142.2
178.0226,63.35,2400.0,2142.4
178.2186,63.35,2400.0,2142.8
178.4217,65.55,2400.0,2142.8
178.6229,63.35,2400.0,2143.0
178.8181,65.00,2400.0,2143.0
179.0194,64.45,2400.0,2142.8
179.2191,65.00,2400.0,2142.8
179.4213,65.55,2400.0,2142.8
179.6190,65.00,2400.0,2142.4
179.8192,63.90,2400.0,2142.2
180.0203,65.55,2400.0,2142.2
180.2193,66.10,2400.0,2142.6
180.4191,65.00,2400.0,2142.6
180.6219,65.55,2400.0,2142.2
180.8209,64.45,2400.0,2142.2
181.0222,65.00,2400.0,2142.2
181.2214,66.10,2400.0,2142.2
181.4262,65.00,2400.0,2142.2
181.6216,66.10,2400.0,2143.0
181.8221,64.45,2400.0,2143.2
182.0247,65.55,2400.0,2143.2
182.2270,63.90,2400.0,2143.2
182.4226,65.55,2400.0,2143.2
182.6228,63.90,2400.0,2142.5
182.8220,65.00,2400.0,2142.5
183.0260,65.55,2400.0,2142.5
183.2225,65.00,2400.0,2142.9
183.4226,65.55,2400.0,2142.9
183.6230,65.55,2400.0,2143.2
183.8245,64.45,2400.0,2143.2
184.0243,65.55,2400.0,2143.2
184.2267,65.55,2400.0,2143.0
184.4296,63.90,2400.0,2143.0
184.6268,65.00,2400.0,2143.3
184.8302,66.10,2400.0,2143.3
185.0294,64.45,2400.0,2143.3
185.2302,65.00,2400.0,2143.3
185.4296,66.65,2400.0,2143.3
185.6295,65.55,2400.0,2143.1
185.8293,66.10,2400.0,2143.5
186.0267,66.10,2400.0,2143.5
186.2261,65.55,2400.0,2143.8
186.4267,65.00,2400.0,2143.8
186.6265,66.10,2400.0,2143.3
186.8265,65.00,2400.0,2143.5
187.0294,65.55,2400.0,2143.5
187.2270,65.55,2400.0,2143.3
187.4274,65.00,2400.0,2143.0
187.6272,64.45,2400.0,2142.5
187.8276,66.65,2400.0,2142.7
188.0299,66.10,2400.0,2142.7
188.2318,65.55,2400.0,2142.5
188.4351,65.00,2400.0,2142.5
188.6384,63.90,2400.0,2142.5
188.8371,65.00,2400.0,2142.5
189.0376,65.00,2400.0,2142.5
189.2376,65.55,2400.0,2142.5
189.4410,66.10,2400.0,2141.8
189.6452,65.00,2400.0,2141.7
189.8382,66.10,2400.0,2142.1
190.0391,66.65,2400.0,2142.1
190.2455,66.65,2400.0,2141.9
190.4386,66.65,2400.0,2141.9
190.6416,66.65,2400.0,2142.7
190.8423,65.55,2400.0,2142.5
191.0428,66.65,2400.0,2142.8
191.2432,66.10,2400.0,2142.8
191.4429,65.55,2400.0,2142.8
191.6419,66.65,2400.0,2143.2
191.8433,67.20,2400.0,2143.2
192.0431,66.65,2400.0,2143.5
192.2424,66.10,2400.0,2143.5
192.4421,66.65,2400.0,2142.5
192.6426,66.65,2400.0,2142.9
192.8426,65.55,2400.0,2142.4
193.0463,66.10,2400.0,2142.4
193.2450,66.65,2400.0,2142.4
193.4468,67.20,2400.0,2142.8
193.6463,65.55,2400.0,2145.2
193.8454,65.55,2400.0,2166.5
194.0508,65.00,2400.0,2176.5
194.2504,66.10,2400.0,2176.8
194.4509,66.65,2400.0,2177.0
194.6511,66.65,2400.0,2177.0
194.8514,66.65,2400.0,2177.2
195.0531,65.00,2400.0,2177.2
195.2536,66.10,2400.0,2177.2
195.4544,66.65,2400.0,2177.2
195.6537,66.65,2400.0,2177.2
195.8535,66.65,2400.0,2177.2
196.0553,67.20,2400.0,2177.2
196.2540,66.10,2400.0,2177.2
196.4572,66.65,2400.0,2177.2
196.6544,66.65,2400.0,2174.4
196.8575,67.20,2400.0,2173.6
197.0544,66.65,2400.0,2173.6
197.2574,68.30,2400.0,2173.6
197.4541,67.20,2400.0,2172.2
197.6573,66.65,2400.0,2173.6
197.8544,67.20,2400.0,2173.5
198.0548,66.65,2400.0,2173.5
198.2570,67.75,2400.0,2173.5
198.4588,67.20,2400.0,2174.2
198.6570,67.75,2400.0,2174.2
198.8591,66.65,2400.0,2174.2
199.0592,67.75,2400.0,2174.5
199.2617,66.65,2400.0,2175.2
199.4624,67.75,2400.0,2175.0
199.6591,68.30,2400.0,2174.0
199.8598,68.30,2400.0,2174.2
200.1591,67.75,2400.0,2172.5
200.2607,68.30,2400.0,2172.5
200.4609,67.20,2400.0,2171.4
200.6591,67.75,2400.0,2170.2
200.8628,67.20,2400.0,2170.4
201.0625,68.30,2400.0,2170.8
201.2641,67.20,2400.0,2171.4
201.4630,66.65,2400.0,2171.8
201.6613,68.30,2400.0,2171.2
201.8620,68.85,2400.0,2171.2
202.0652,67.20,2400.0,2171.2
202.2694,67.20,2400.0,2172.2
202.4655,67.75,2400.0,2172.2
202.6665,67.75,2400.0,2171.2
202.8655,66.65,2400.0,2171.7
203.0663,67.20,2400.0,2171.7
203.2671,67.75,2400.0,2172.0
203.4697,67.20,2400.0,2172.2
203.6704,68.30,2400.0,2172.1
203.8742,68.30,2400.0,2172.2
204.0716,68.30,2400.0,2172.6
204.2704,68.85,2400.0,2172.6
204.4698,67.75,2400.0,2170.2
204.6714,68.85,2400.0,2169.6
204.8696,69.40,2400.0,2169.7
205.0714,68.85,2400.0,2169.7
205.2712,67.20,2400.0,2169.7
205.4700,68.85,2400.0,2168.9
205.6734,67.20,2400.0,2168.8
205.8705,69.95,2400.0,2169.0
206.0719,68.30,2400.0,2168.7
206.2731,68.85,2400.0,2168.7
206.4722,67.20,2400.0,2169.0
206.6705,69.40,2400.0,2169.0
206.8735,68.85,2400.0,2168.6
207.0753,66.65,2400.0,2168.4
207.2752,67.75,2400.0,2168.4
207.4749,67.20,2400.0,2167.9
207.6755,68.30,2400.0,2167.9
207.8756,69.40,2400.0,2167.9
208.0752,67.20,2400.0,2167.0
208.2760,67.75,2400.0,2167.2
208.4757,66.65,2400.0,2165.1
208.6755,67.75,2400.0,2165.1
208.8785,67.75,2400.0,2165.8
209.0785,67.75,2400.0,2166.1
209.2774,69.40,2400.0,2166.1
209.4767,69.40,2400.0,2166.1
209.6762,68.30,2400.0,2165.5
209.8751,68.30,2400.0,2165.5
210.0770,69.40,2400.0,2166.0
210.2765,68.30,2400.0,2166.2
210.4774,66.65,2400.0,2166.9
210.6776,69.40,2400.0,2167.2
210.8760,68.30,2400.0,2166.8
211.0786,68.30,2400.0,2167.1
211.2775,68.30,2400.0,2167.3
211.4810,67.75,2400.0,2166.5
211.6784,69.95,2400.0,2166.0
211.8778,69.40,2400.0,2166.0
212.0776,69.40,2400.0,2165.5
212.2810,68.30,2400.0,2166.2
212.4822,67.20,2400.0,2166.0
212.6786,69.95,2400.0,2165.7
212.8794,69.95,2400.0,2165.7
213.0819,69.40,2400.0,2165.7
213.2781,69.95,2400.0,2166.4
213.4836,68.85,2400.0,2166.7
213.6790,68.85,2400.0,2165.9
213.8789,68.30,2400.0,2165.4
214.0798,68.85,2400.0,2165.4
214.2812,67.20,2400.0,2166.1
214.4858,68.30,2400.0,2166.1
214.6818,67.20,2400.0,2165.7
214.8815,69.95,2400.0,2165.7
215.0854,68.30,2400.0,2166.1
215.2833,68.30,2400.0,2166.0
215.4823,68.85,2400.0,2166.0
215.6836,68.30,2400.0,2166.0
215.8852,69.40,2400.0,2165.8
216.0822,69.40,2400.0,2165.8
216.2823,69.40,2400.0,2165.8
216.4855,69.95,2400.0,2165.1
216.6854,68.30,2400.0,2165.3
216.8862,69.95,2400.0,2165.5
217.0895,69.95,2400.0,2167.4
217.2866,69.95,2400.0,2167.4
217.4871,69.40,2400.0,2167.4
217.6860,68.85,2400.0,2167.4
217.8893,69.40,2400.0,2167.4
218.0889,69.95,2400.0,2167.6
218.2864,68.85,2400.0,2167.6
218.4894,68.30,2400.0,2166.9
218.6894,69.40,2400.0,2167.2
218.8876,69.40,2400.0,2167.5
219.0865,69.40,2400.0,2169.3
219.2934,69.40,2400.0,2169.3
219.4893,67.75,2400.0,2169.7
219.6911,69.95,2400.0,2169.8
219.8946,69.95,2400.0,2169.9
220.0911,69.95,2400.0,2169.7
220.2900,69.95,2400.0,2169.9
220.4939,69.95,2400.0,2169.8
220.6914,70.50,2400.0,2168.3
220.8902,68.85,2400.0,2168.3
221.0947,71.05,2400.0,2168.3
221.2919,71.05,2400.0,2168.7
221.4916,70.50,2400.0,2168.5
221.6928,68.30,2400.0,2169.7
221.8910,69.40,2400.0,2169.7
222.0904,70.50,2400.0,2169.7
222.2914,71.05,2400.0,2169.7
222.4906,70.50,2400.0,2169.9
222.6957,69.40,2400.0,2169.6
222.8922,69.95,2400.0,2169.6
223.0927,69.40,2400.0,2168.9
223.2933,70.50,2400.0,2168.9
223.4932,71.05,2400.0,2169.2
223.6997,69.40,2400.0,2167.8
223.8914,71.05,2400.0,2167.8
224.0918,69.40,2400.0,2167.5
224.2936,70.50,2400.0,2167.5
224.4934,70.50,2400.0,2168.0
224.6926,68.30,2400.0,2168.0
224.8939,70.50,2400.0,2168.8
225.0923,71.05,2400.0,2168.8
225.2941,71.05,2400.0,2168.8
225.4972,68.85,2400.0,2168.5
225.6924,70.50,2400.0,2168.1
225.8983,69.40,2400.0,2168.8
226.0945,70.50,2400.0,2168.8
226.2943,71.05,2400.0,2169.2
226.4986,69.95,2400.0,2169.2
226.6945,70.50,2400.0,2168.8
226.8944,71.60,2400.0,2168.8
227.0973,71.60,2400.0,2169.0
227.2940,69.95,2400.0,2169.5
227.4937,70.50,2400.0,2168.3
227.6953,69.95,2400.0,2168.1
227.8986,70.50,2400.0,2168.3
228.0939,69.95,2400.0,2168.7
228.2937,70.50,2400.0,2168.7
228.4956,69.40,2400.0,2169.5
228.6944,68.85,2400.0,2169.5
228.8978,69.95,2400.0,2169.5
229.0977,69.95,2400.0,2169.5
229.2991,71.05,2400.0,2169.2
229.4980,70.50,2400.0,2169.0
229.6977,68.85,2400.0,2167.6
229.9013,71.05,2400.0,2167.6
230.0984,70.50,2400.0,2167.8
230.2999,69.40,2400.0,2168.5
230.4994,70.50,2400.0,2168.1
230.7056,69.95,2400.0,2168.1
230.8994,70.50,2400.0,2167.1
231.1014,69.40,2400.0,2167.1
231.3008,71.60,2400.0,2168.1
231.4982,71.05,2400.0,2168.0
231.7000,70.50,2400.0,2168.0
231.9002,68.85,2400.0,2168.0
232.1004,72.15,2400.0,2168.0
232.2997,71.60,2400.0,2168.0
232.5003,70.50,2400.0,2166.8
232.7011,71.05,2400.0,2166.6
232.9015,71.05,2400.0,2166.8
233.1000,69.95,2400.0,2166.8
233.3016,69.95,2400.0,2167.2
233.5062,71.05,2400.0,2167.3
233.7007,71.05,2400.0,2167.5
233.9035,71.05,2400.0,2167.5
234.1023,70.50,2400.0,2167.5
234.3033,69.40,2400.0,2167.5
234.5061,69.40,2400.0,2167.8
234.7105,72.15,2400.0,2167.8
234.9079,69.40,2400.0,2167.0
235.1101,71.05,2400.0,2167.3
235.3118,71.05,2400.0,2167.5
235.5072,69.95,2400.0,2167.3
235.7066,70.50,2400.0,2166.3
235.9083,70.50,2400.0,2167.5
236.1076,70.50,2400.0,2167.7
236.3075,69.95,2400.0,2167.7
236.5073,71.60,2400.0,2167.0
236.7075,70.50,2400.0,2167.0
236.9092,71.05,2400.0,2167.0
237.1110,70.50,2400.0,2167.0
237.3079,71.60,2400.0,2167.0
237.5082,70.50,2400.0,2167.5
237.7087,71.05,2400.0,2167.6
237.9110,71.60,2400.0,2167.4
238.1066,71.60,2400.0,2167.7
238.3094,69.95,2400.0,2167.7
238.5075,70.50,2400.0,2167.2
238.7105,71.60,2400.0,2166.5
238.9118,72.15,2400.0,2166.8
239.1096,70.50,2400.0,2166.8
239.3109,72.15,2400.0,2166.5
239.5095,71.05,2400.0,2167.5
239.7097,71.05,2400.0,2167.5
239.9114,70.50,2400.0,2167.5
240.1100,71.05,2400.0,2167.5
240.3144,71.60,2400.0,2167.5
240.5138,72.15,2400.0,2166.3
240.7118,71.05,2400.0,2166.0
240.9136,72.70,2400.0,2166.4
241.1143,72.15,2400.0,2166.4
241.3128,71.05,2400.0,2167.8
241.5122,70.50,2400.0,2168.3
241.7150,71.05,2400.0,2168.3
241.9114,72.70,2400.0,2168.3
242.1109,71.60,2400.0,2168.5
242.3135,72.15,2400.0,2168.8
242.5112,72.15,2400.0,2169.0
242.7133,69.95,2400.0,2169.0
242.9127,71.05,2400.0,2169.0
243.1127,70.50,2400.0,2168.5
243.3115,72.15,2400.0,2168.2
243.5144,72.15,2400.0,2168.0
243.7130,70.50,2400.0,2167.5
243.9120,70.50,2400.0,2167.5
244.1119,70.50,2400.0,2167.5
244.3124,70.50,2400.0,2167.3
244.5133,71.60,2400.0,2166.1
244.7135,72.70,2400.0,2166.1
244.9134,72.70,2400.0,2167.1
245.1182,71.05,2400.0,2167.1
245.3140,71.05,2400.0,2167.1
245.5152,71.05,2400.0,2168.0
245.7142,71.05,2400.0,2167.9
245.9139,72.15,2400.0,2167.7
246.1150,71.60,2400.0,2167.5
246.3174,72.15,2400.0,2167.5
246.5147,70.50,2400.0,2167.5
246.7157,72.15,2400.0,2167.5
246.9152,72.70,2400.0,2167.5
247.1188,72.15,2400.0,2167.4
247.3158,71.60,2400.0,2167.4
247.5150,72.15,2400.0,2167.0
247.7146,72.15,2400.0,2166.7
247.9187,71.05,2400.0,2166.7
248.1176,70.50,2400.0,2167.4
248.3189,71.60,2400.0,2167.4
248.5185,71.60,2400.0,2167.2
248.7230,71.60,2400.0,2167.0
248.9228,71.05,2400.0,2167.3
249.1244,71.60,2400.0,2167.3
249.3235,72.15,2400.0,2167.7
249.5265,71.60,2400.0,2167.3
249.7268,71.60,2400.0,2167.5
249.9254,72.15,2400.0,2167.5
250.1306,71.60,2400.0,2167.8
250.3258,71.05,2400.0,2167.8
250.5270,72.15,2400.0,2167.5
250.7257,73.25,2400.0,2167.5
250.9268,72.70,2400.0,2167.3
251.1304,71.60,2400.0,2167.3
251.3269,71.60,2400.0,2167.7
251.5276,72.15,2400.0,2167.9
251.7262,72.70,2400.0,2167.7
251.9305,73.25,2400.0,2167.9
252.1297,71.60,2400.0,2167.9
252.3269,72.70,2400.0,2167.9
252.5307,71.05,2400.0,2168.0
252.7270,72.15,2400.0,2168.0
252.9267,72.70,2400.0,2168.0
253.1284,73.25,2400.0,2168.0
253.3275,72.70,2400.0,2168.2
253.5294,73.25,2400.0,2167.9
253.7289,71.05,2400.0,2167.9
253.9290,73.25,2400.0,2168.4
254.1353,73.80,2400.0,2168.4
254.3281,72.70,2400.0,2168.1
254.5293,72.70,2400.0,2167.9
254.7281,71.05,2400.0,2167.9
254.9283,71.60,2400.0,2167.9
255.1305,73.25,2400.0,2168.1
255.3346,72.15,2400.0,2167.9
255.5356,73.25,2400.0,2167.7
255.7303,72.15,2400.0,2167.7
255.9301,73.25,2400.0,2167.7
256.1327,73.25,2400.0,2167.4
256.3332,73.25,2400.0,2167.7
256.5301,73.80,2400.0,2167.4
256.7288,72.15,2400.0,2167.4
256.9290,73.25,2400.0,2167.7
257.1288,73.25,2400.0,2167.7
257.3295,72.15,2400.0,2168.1
257.5298,73.80,2400.0,2167.4
257.7306,73.25,2400.0,2167.2
257.9330,72.70,2400.0,2167.2
258.1316,71.05,2400.0,2167.4
258.3301,71.60,2400.0,2166.7
258.5310,72.70,2400.0,2166.5
258.7329,72.15,2400.0,2166.7
258.9309,73.25,2400.0,2166.7
259.1318,72.70,2400.0,2166.9
259.3324,71.60,2400.0,2166.9
259.5326,72.70,2400.0,2166.2
259.7306,72.70,2400.0,2165.8
259.9330,73.80,2400.0,2166.2
260.1310,73.25,2400.0,2166.5
260.3355,72.15,2400.0,2166.7
260.5330,73.25,2400.0,2167.9
260.7352,72.15,2400.0,2168.1
260.9337,73.25,2400.0,2168.1
261.1346,71.05,2400.0,2168.9
261.3368,72.70,2400.0,2168.9
261.5353,73.25,2400.0,2169.0
261.7378,72.70,2400.0,2169.0
261.9355,72.70,2400.0,2169.0
262.1338,73.80,2400.0,2169.0
262.3349,73.80,2400.0,2169.0
262.5390,72.70,2400.0,2168.8
262.7360,73.80,2400.0,2168.8
262.9344,73.25,2400.0,2168.6
263.1360,71.60,2400.0,2168.8
263.3369,73.25,2400.0,2168.8
263.5353,73.80,2400.0,2169.0
263.7366,72.70,2400.0,2168.8
263.9366,72.70,2400.0,2168.8
264.1387,73.80,2400.0,2168.5
264.3386,72.15,2400.0,2168.8
264.5386,73.80,2400.0,2168.5
264.7378,73.80,2400.0,2168.5
264.9417,73.80,2400.0,2168.5
265.1381,73.80,2400.0,2168.5
265.3403,73.80,2400.0,2168.7
265.5396,73.80,2400.0,2168.2
265.7396,73.25,2400.0,2167.4
265.9425,73.80,2400.0,2167.4
266.1379,72.70,2400.0,2167.4
266.3411,73.80,2400.0,2167.4
266.5399,73.80,2400.0,2168.4
266.7430,72.70,2400.0,2168.4
266.9405,74.35,2400.0,2168.3
267.1405,73.80,2400.0,2168.3
267.3414,73.80,2400.0,2168.3
267.5402,74.90,2400.0,2168.5
267.7406,73.80,2400.0,2168.7
267.9410,74.35,2400.0,2168.5
268.1410,74.35,2400.0,2168.5
268.3406,73.25,2400.0,2168.5
268.5467,74.35,2400.0,2167.6
268.7413,74.90,2400.0,2167.6
268.9412,74.35,2400.0,2167.6
269.1417,73.25,2400.0,2167.6
269.3453,73.80,2400.0,2167.6
269.5405,73.25,2400.0,2167.5
269.7458,74.35,2400.0,2167.2
269.9403,73.80,2400.0,2167.2
270.1453,73.25,2400.0,2167.2
270.3415,72.70,2400.0,2167.2
270.5414,74.35,2400.0,2167.9
270.7466,74.35,2400.0,2167.3
270.9408,74.90,2400.0,2167.6
271.1457,73.80,2400.0,2167.6
271.3431,74.35,2400.0,2167.6
271.5467,73.80,2400.0,2167.3
271.7428,73.80,2400.0,2167.3
271.9425,73.80,2400.0,2167.3
272.1416,74.35,2400.0,2167.3
272.3421,74.35,2400.0,2167.3
272.5433,74.35,2400.0,2166.8
272.7455,73.25,2400.0,2166.8
272.9434,73.80,2400.0,2166.7
273.1414,74.35,2400.0,2166.6
273.3433,73.80,2400.0,2167.1
273.5434,72.70,2400.0,2166.4
273.7421,72.70,2400.0,2167.1
273.9425,73.25,2400.0,2167.1
274.1461,72.70,2400.0,2167.1
274.3453,73.80,2400.0,2167.1
274.5464,73.25,2400.0,2166.6
274.7441,71.60,2400.0,2166.6
274.9443,74.35,2400.0,2166.6
275.1431,73.25,2400.0,2166.6
275.3451,73.80,2400.0,2166.8
275.5468,74.35,2400.0,2165.4
275.7457,73.25,2400.0,2165.4
275.9461,74.35,2400.0,2165.4
276.1469,74.90,2400.0,2165.4
276.3460,73.25,2400.0,2165.4
276.5463,74.35,2400.0,2164.0
276.7455,74.35,2400.0,2165.6
276.9494,74.35,2400.0,2165.6
277.1474,73.80,2400.0,2166.1
277.3462,73.80,2400.0,2166.1
277.5495,73.80,2400.0,2166.3
277.7478,74.90,2400.0,2166.3
277.9471,73.80,2400.0,2166.3
278.1463,74.90,2400.0,2166.0
278.3511,73.80,2400.0,2166.2
278.5493,74.35,2400.0,2166.0
278.7466,74.35,2400.0,2166.0
278.9477,74.90,2400.0,2165.8
279.1507,73.80,2400.0,2165.8
279.3490,72.70,2400.0,2165.8
279.5533,73.25,2400.0,2164.4
279.7475,73.25,2400.0,2164.2
279.9472,74.35,2400.0,2164.2
280.1471,74.90,2400.0,2165.0
280.3472,73.80,2400.0,2166.0
280.5494,73.80,2400.0,2165.4
280.7481,74.35,2400.0,2166.2
280.9492,75.45,2400.0,2166.8
281.1548,75.45,2400.0,2167.3
281.3499,74.90,2400.0,2167.3
281.5485,75.45,2400.0,2165.2
281.7501,74.90,2400.0,2165.2
281.9501,73.80,2400.0,2165.7
282.1502,73.80,2400.0,2165.7
282.3488,74.35,2400.0,2165.7
282.5494,74.35,2400.0,2165.0
282.7545,75.45,2400.0,2165.2
282.9490,74.35,2400.0,2165.2
283.1489,74.90,2400.0,2165.2
283.3549,74.90,2400.0,2165.2
283.5497,74.90,2400.0,2165.1
283.7522,75.45,2400.0,2164.4
283.9514,74.90,2400.0,2164.4
284.1496,75.45,2400.0,2164.9
284.3501,74.35,2400.0,2164.9
284.5515,73.80,2400.0,2165.6
284.7532,74.90,2400.0,2165.6
284.9534,74.90,2400.0,2165.6
285.1516,72.70,2400.0,2165.6
285.3516,73.80,2400.0,2165.6
285.5516,73.80,2400.0,2163.9
285.7505,73.80,2400.0,2163.9
285.9507,73.80,2400.0,2163.9
286.1547,73.80,2400.0,2163.9
286.3509,74.35,2400.0,2164.2
286.5526,73.25,2400.0,2163.0
286.7536,73.80,2400.0,2162.9
286.9514,73.80,2400.0,2162.3
287.1514,72.70,2400.0,2162.3
287.3520,73.80,2400.0,2162.3
287.5523,74.35,2400.0,2162.9
287.7530,74.35,2400.0,2163.2
287.9574,73.80,2400.0,2164.3
288.1523,74.90,2400.0,2164.3
288.3537,74.90,2400.0,2164.3
288.5523,73.80,2400.0,2164.1
288.7543,73.80,2400.0,2163.4
288.9583,74.35,2400.0,2163.4
289.1537,73.80,2400.0,2163.4
289.3535,75.45,2400.0,2163.6
289.5533,74.35,2400.0,2163.4
289.7536,74.35,2400.0,2163.0
289.9584,72.70,2400.0,2163.3
290.1540,75.45,2400.0,2163.3
290.3544,73.25,2400.0,2165.6
290.5528,73.80,2400.0,2165.9
290.7544,74.90,2400.0,2165.1
290.9534,74.90,2400.0,2165.3
291.1547,74.90,2400.0,2165.7
291.3545,73.80,2400.0,2166.3
291.5533,75.45,2400.0,2166.9
291.7533,74.35,2400.0,2167.5
291.9575,74.35,2400.0,2167.5
292.1597,74.90,2400.0,2167.2
292.3582,75.45,2400.0,2167.2
292.5584,74.90,2400.0,2165.8
292.7585,74.90,2400.0,2166.0
292.9585,74.35,2400.0,2167.2
293.1615,74.35,2400.0,2167.2
293.3580,74.35,2400.0,2167.2
293.5581,74.35,2400.0,2167.5
293.7596,74.90,2400.0,2167.2
